,b,b_std
qutebrowser__qutebrowser-7b603dd6bf195e3e723ce08ff64a82b406e3f6b6,-2.1320503,0.7488829
qutebrowser__qutebrowser-7f9713b20f623fc40473b7167a082d6db0f0fd40,1.8959409,0.9964475
qutebrowser__qutebrowser-85b867fe8d4378c8e371f055c70452f546055854,-1.1623192,0.6142918
qutebrowser__qutebrowser-8cd06741bb56cdca49f5cdc0542da97681154315,0.5167088,0.6586021
qutebrowser__qutebrowser-8d05f0282a271bfd45e614238bd1b555c58b3fc1,-1.6154393,0.6706926
qutebrowser__qutebrowser-8f46ba3f6dc7b18375f7aa63c48a1fe461190430,-5.275659,1.5460092
qutebrowser__qutebrowser-96b997802e942937e81d2b8a32d08f00d3f4bc4e,-2.682287,0.8736816
qutebrowser__qutebrowser-99029144b5109bb1b2a53964a7c129e009980cd9,-1.2261484,0.6509293
qutebrowser__qutebrowser-996487c43e4fcc265b541f9eca1e7930e3c5cf05,-2.089846,0.77591825
qutebrowser__qutebrowser-9b71c1ea67a9e7eb70dd83214d881c2031db6541,3.7349179,1.5467342
qutebrowser__qutebrowser-9ed748effa8f3bcd804612d9291da017b514e12f,1.9724582,1.0833253
qutebrowser__qutebrowser-a25e8a09873838ca9efefd36ea8a45170bbeb95c,1.9197415,0.9540519
qutebrowser__qutebrowser-a84ecfb80a00f8ab7e341372560458e3f9cfffa2,-2.027691,0.67682284
qutebrowser__qutebrowser-bedc9f7fadf93f83d8dee95feeecb9922b6f063f,-2.0354714,0.7414637
qutebrowser__qutebrowser-bf045f7ec7c27709ea3ef61cf41a24e8fdd2e7da,-1.1845816,0.61200863
qutebrowser__qutebrowser-c09e1439f145c66ee3af574386e277dd2388d094,-0.4101456,0.66259396
qutebrowser__qutebrowser-c0be28ebee3e1837aaf3f30ec534ccd6d038f129,0.58650756,0.64713466
qutebrowser__qutebrowser-c580ebf0801e5a3ecabc54f327498bb753c6d5f2,-1.5991616,0.73120123
qutebrowser__qutebrowser-cc360cd4a34a126274c7b51f3b63afbaf3e05a02,-0.30861965,0.60819846
qutebrowser__qutebrowser-cf06f4e3708f886032d4d2a30108c2fddb042d81,-0.32208127,0.5967877
qutebrowser__qutebrowser-de4a1c1a2839b5b49c3d4ce21d39de48d24e2091,-1.0180937,0.6497602
qutebrowser__qutebrowser-deeb15d6f009b3ca0c3bd503a7cef07462bd16b4,2.072117,0.934587
qutebrowser__qutebrowser-e15d26630934d0b6415ed2295ac42fd570a57620,0.12850873,0.66028076
qutebrowser__qutebrowser-e34dfc68647d087ca3175d9ad3f023c30d8c9746,1.8900013,0.91839474
qutebrowser__qutebrowser-e5340c449f23608803c286da0563b62f58ba25b0,-1.1723049,0.6348312
qutebrowser__qutebrowser-e57b6e0eeeb656eb2c84d6547d5a0a7333ecee85,-2.7938626,0.9227189
qutebrowser__qutebrowser-e64622cd2df5b521342cf4a62e0d4cb8f8c9ae5a,-5.2110667,1.3054216
qutebrowser__qutebrowser-e70f5b03187bdd40e8bf70f5f3ead840f52d1f42,-0.2946915,0.6021466
qutebrowser__qutebrowser-ebfe9b7aa0c4ba9d451f993e08955004aaec4345,-1.643925,0.69721663
qutebrowser__qutebrowser-ec2dcfce9eee9f808efc17a1b99e227fc4421dea,0.96433896,0.8694021
qutebrowser__qutebrowser-ed19d7f58b2664bb310c7cb6b52c5b9a06ea60b2,0.09910676,0.59955436
qutebrowser__qutebrowser-ef5ba1a0360b39f9eff027fbdc57f363597c3c3b,0.0777798,0.661189
qutebrowser__qutebrowser-f631cd4422744160d9dcf7a0455da532ce973315,3.79453,1.5852333
qutebrowser__qutebrowser-f7753550f2c1dcb2348e4779fd5287166754827e,-1.1445745,0.6530422
qutebrowser__qutebrowser-f8e7fea0becae25ae20606f1422068137189fe9e,0.5371807,0.73006487
qutebrowser__qutebrowser-f91ace96223cac8161c16dd061907e138fe85111,-5.0166283,1.4161166
qutebrowser__qutebrowser-fcfa069a06ade76d91bac38127f3235c13d78eb1,3.7568762,1.6593385
qutebrowser__qutebrowser-fd6790fe8c02b144ab2464f1fc8ab3d02ce3c476,-0.76288563,0.63342506
qutebrowser__qutebrowser-fea33d607fde83cf505b228238cf365936437a63,-1.6310984,0.6668289
qutebrowser__qutebrowser-fec187c2cb53d769c2682b35ca77858a811414a8,1.1251425,0.8170086
qutebrowser__qutebrowser-ff1c025ad3210506fc76e1f604d8c8c27637d88e,3.7058966,1.6767056
raman-fitting,6.111541,0.8752883
regex-chess,4.5802746,0.5283383
regex-log,-1.4656326,0.40463793
reshard-c4-data,0.7997963,0.27668634
rstan-to-pystan,0.7364188,0.26164615
sam-cell-seg,4.8105993,0.49512592
sanitize-git-repo,1.1341988,0.2853285
schemelike-metacircular-eval,1.2202458,0.25901267
scikit-learn__scikit-learn-10297,-3.9205801,0.44100007
scikit-learn__scikit-learn-10844,-5.4362106,0.6242932
scikit-learn__scikit-learn-10908,-0.5169746,0.27129564
scikit-learn__scikit-learn-11310,-2.671458,0.35755634
scikit-learn__scikit-learn-11578,-4.0301623,0.4782077
scikit-learn__scikit-learn-12585,-5.1285605,0.57929516
scikit-learn__scikit-learn-12682,-0.63678956,0.26416036
scikit-learn__scikit-learn-12973,-1.3113254,0.28435293
scikit-learn__scikit-learn-13124,-0.11596461,0.2718929
scikit-learn__scikit-learn-13135,-2.2285452,0.31666973
scikit-learn__scikit-learn-13142,-2.145531,0.3108811
scikit-learn__scikit-learn-13328,-3.5686202,0.40655735
scikit-learn__scikit-learn-13439,-3.464702,0.39674124
scikit-learn__scikit-learn-13496,-2.9811094,0.35759512
scikit-learn__scikit-learn-13779,-3.2460144,0.36011082
scikit-learn__scikit-learn-14053,-2.753153,0.35023767
scikit-learn__scikit-learn-14087,-0.27784416,0.24398676
scikit-learn__scikit-learn-14141,-4.095233,0.42808437
scikit-learn__scikit-learn-14496,-5.0679493,0.60668576
scikit-learn__scikit-learn-14629,2.881873,0.45249477
scikit-learn__scikit-learn-14710,-2.1237483,0.33724865
scikit-learn__scikit-learn-14894,-4.493914,0.57035565
scikit-learn__scikit-learn-14983,0.77128386,0.3169453
scikit-learn__scikit-learn-15100,-3.8071394,0.4496717
scikit-learn__scikit-learn-25102,0.48837048,0.25712496
scikit-learn__scikit-learn-25232,-1.8932556,0.28504026
scikit-learn__scikit-learn-25747,2.5895877,0.40316758
scikit-learn__scikit-learn-25931,-1.6855055,0.28766596
scikit-learn__scikit-learn-25973,-1.2564728,0.31527293
scikit-learn__scikit-learn-26194,4.1104274,0.68324435
scikit-learn__scikit-learn-26323,-2.3011296,0.29706725
scikit-learn__scikit-learn-9288,-1.8129612,0.30747285
sparql-university,0.89135975,0.27780047
sphinx-doc__sphinx-10323,-0.03313845,0.28522095
sphinx-doc__sphinx-10435,4.076773,0.67168057
sphinx-doc__sphinx-10449,-0.16848646,0.26452318
sphinx-doc__sphinx-10466,-1.8615773,0.29452983
sphinx-doc__sphinx-10614,4.6554766,0.9258375
sphinx-doc__sphinx-10673,-0.63114977,0.28335786
sphinx-doc__sphinx-11445,0.10410783,0.31163195
sphinx-doc__sphinx-11510,5.9678354,1.1729672
sphinx-doc__sphinx-7440,-1.1810644,0.25263613
sphinx-doc__sphinx-7454,0.43430036,0.28644305
sphinx-doc__sphinx-7462,5.915063,1.1559621
sphinx-doc__sphinx-7590,5.8457503,1.2899413
sphinx-doc__sphinx-7748,6.0457363,1.2461886
sphinx-doc__sphinx-7757,-0.07535857,0.29675782
sphinx-doc__sphinx-7889,-1.2251532,0.29048815
sphinx-doc__sphinx-7910,-1.0873884,0.27122506
sphinx-doc__sphinx-7985,3.7214859,0.5528421
sphinx-doc__sphinx-8035,-0.6527047,0.25321743
sphinx-doc__sphinx-8056,2.2470062,0.3511117
sphinx-doc__sphinx-8120,-1.0055507,0.27117473
sphinx-doc__sphinx-8265,2.569189,0.42597038
sphinx-doc__sphinx-8269,-1.1321744,0.2695073
sphinx-doc__sphinx-8459,-0.11203239,0.26073968
sphinx-doc__sphinx-8475,-1.4791349,0.31553054
sphinx-doc__sphinx-8548,2.9514618,0.4290069
sphinx-doc__sphinx-8551,0.7866194,0.28422558
sphinx-doc__sphinx-8593,0.008934881,0.2720646
sphinx-doc__sphinx-8595,-1.9754425,0.29815286
sphinx-doc__sphinx-8621,0.81520957,0.2984341
sphinx-doc__sphinx-8638,2.9688377,0.4650843
sphinx-doc__sphinx-8721,-3.0166857,0.39367694
sphinx-doc__sphinx-9229,4.7477074,0.94166696
sphinx-doc__sphinx-9230,0.76150924,0.2927795
sphinx-doc__sphinx-9258,1.2200354,0.29577357
sphinx-doc__sphinx-9281,-1.1141676,0.2885857
sphinx-doc__sphinx-9320,-2.9673772,0.3520319
sphinx-doc__sphinx-9367,-2.8571196,0.33274603
sphinx-doc__sphinx-9461,5.8846197,1.4553881
sphinx-doc__sphinx-9591,0.7416611,0.30128643
sphinx-doc__sphinx-9602,3.3647487,0.5198765
sphinx-doc__sphinx-9658,1.3821214,0.32513207
sphinx-doc__sphinx-9673,-0.7702588,0.2600208
sphinx-doc__sphinx-9698,-2.4448621,0.35881734
sphinx-doc__sphinx-9711,-2.2446399,0.34459084
sqlite-db-truncate,1.0542625,0.29676762
sqlite-with-gcov,-1.3295168,0.36806777
sympy__sympy-11618,-2.3833816,0.37574354
sympy__sympy-12096,-3.7740893,0.41442278
sympy__sympy-12419,-0.48406458,0.2690844
sympy__sympy-12481,-1.4709156,0.29199192
sympy__sympy-12489,2.5638108,0.41137785
sympy__sympy-13031,1.4611588,0.32631505
sympy__sympy-13091,2.1512942,0.36463723
sympy__sympy-13372,-2.513375,0.30332607
sympy__sympy-13480,-4.0008473,0.50990045
sympy__sympy-13551,0.60008055,0.2606058
sympy__sympy-13615,0.6454889,0.28655216
sympy__sympy-13647,-2.602629,0.32280806
sympy__sympy-13757,0.27161872,0.3005185
sympy__sympy-13798,2.96405,0.47160184
sympy__sympy-13852,6.1287317,1.1786025
sympy__sympy-13877,1.0354806,0.30963308
sympy__sympy-13878,-0.14906242,0.29832783
sympy__sympy-13974,1.8186921,0.35536435
sympy__sympy-14248,4.739234,0.82326543
sympy__sympy-14531,-1.0769055,0.32562223
sympy__sympy-14711,-2.6748784,0.34216732
sympy__sympy-14976,0.2575759,0.264657
sympy__sympy-15017,0.10700558,0.29829195
sympy__sympy-15345,-0.066401996,0.24890633
sympy__sympy-15349,-1.6656176,0.28254187
sympy__sympy-15599,1.5373775,0.33433115
sympy__sympy-15809,-1.0432941,0.276551
sympy__sympy-15875,-0.20593269,0.26599848
sympy__sympy-15976,1.547227,0.31039673
sympy__sympy-16450,-2.3132467,0.363473
sympy__sympy-16597,5.924614,1.2909776
sympy__sympy-16766,-3.5574193,0.40304902
sympy__sympy-16792,-0.5566312,0.2999643
sympy__sympy-16886,-3.382197,0.39190936
sympy__sympy-17139,-1.1042916,0.25739747
sympy__sympy-17318,2.868264,0.48034245
sympy__sympy-17630,4.7390075,0.83046156
sympy__sympy-17655,-1.235778,0.2722946
sympy__sympy-18189,-1.5391736,0.28080735
sympy__sympy-18199,5.9649634,1.1577717
sympy__sympy-18211,0.23004976,0.30882183
sympy__sympy-18698,1.5620061,0.293756
sympy__sympy-18763,-0.07466254,0.28767854
sympy__sympy-19040,1.9837606,0.33962223
sympy__sympy-19346,-2.2885914,0.3161196
sympy__sympy-19495,-0.14535679,0.2696439
sympy__sympy-19637,-3.3423073,0.39406446
sympy__sympy-19783,0.04314098,0.3006947
sympy__sympy-19954,-2.0970104,0.294104
sympy__sympy-20154,-2.4284396,0.33528522
sympy__sympy-20428,6.137932,1.2310334
sympy__sympy-20438,6.071482,1.260898
sympy__sympy-20590,-0.09284959,0.32098708
sympy__sympy-20801,-1.1028728,0.28055787
sympy__sympy-20916,4.6089897,0.94749236
sympy__sympy-21379,0.1520657,0.2929641
sympy__sympy-21596,5.854921,1.3471876
sympy__sympy-21612,3.360608,0.5148272
sympy__sympy-21847,-3.1130502,0.38091946
sympy__sympy-21930,6.0096536,1.215661
sympy__sympy-22080,4.6987176,0.94090044
sympy__sympy-22456,-1.6262751,0.28408363
sympy__sympy-22714,-2.0329282,0.30426675
sympy__sympy-22914,-3.3638368,0.4084321
sympy__sympy-23262,-1.2443318,0.2620414
sympy__sympy-23413,2.2059052,0.3520584
sympy__sympy-23534,-2.262217,0.3233316
sympy__sympy-23824,-2.6089005,0.31439778
sympy__sympy-23950,-1.1590369,0.2577862
sympy__sympy-24066,-1.5824863,0.29120368
sympy__sympy-24213,-3.8902717,0.47208828
sympy__sympy-24443,-3.2524316,0.4130981
sympy__sympy-24539,-3.7156081,0.3960082
sympy__sympy-24562,0.19319901,0.30789745
sympy__sympy-24661,-2.022246,0.30947137
torch-pipeline-parallelism,4.581335,0.44241807
torch-tensor-parallelism,3.6337383,0.4174848
train-fasttext,4.261672,0.46615008
tune-mjcf,-0.27445206,0.2995885
tutao__tutanota-09c2776c0fce3db5c6e18da92b5a45dce9f013aa,1.0957112,0.87305033
tutao__tutanota-12a6cbaa4f8b43c2f85caca0787ab55501539955,0.4797192,0.6386308
tutao__tutanota-1e516e989b3c0221f4af6b297d9c0e4c43e4adc3,-0.7884217,0.61108786
tutao__tutanota-1ff82aa365763cee2d609c9d19360ad87fdf2ec7,1.8452686,1.0461954
tutao__tutanota-219bc8f05d7b980e038bc1524cb021bf56397a1b,-0.8239017,0.6229597
tutao__tutanota-40e94dee2bcec2b63f362da283123e9df1874cc1,0.12692302,0.77425885
tutao__tutanota-4b4e45949096bb288f2b522f657610e480efa3e8,-0.6620261,0.63253397
tutao__tutanota-51818218c6ae33de00cbea3a4d30daac8c34142e,3.7205353,1.8053167
tutao__tutanota-8513a9e8114a8b42e64f4348335e0f23efa054c4,3.8033454,1.6412914
tutao__tutanota-b4934a0f3c34d9d7649e944b183137e8fad3e859,-0.74050677,0.6530836
tutao__tutanota-befce4b146002b9abc86aa95f4d57581771815ce,-1.1496336,0.6203943
tutao__tutanota-d1aa0ecec288bfc800cfb9133b087c4f81ad8b38,3.8233624,1.8624314
tutao__tutanota-da4edb7375c10f47f4ed3860a591c5e6557f7b5c,1.1549392,0.779823
tutao__tutanota-db90ac26ab78addf72a8efaff3c7acc0fbd6d000,3.7839818,1.3928926
tutao__tutanota-de49d486feef842101506adf040a0f00ded59519,0.10672111,0.6614797
tutao__tutanota-f373ac3808deefce8183dad8d16729839cc330c1,-0.78496,0.62611586
tutao__tutanota-f3ffe17af6e8ab007e8d461355057ad237846d9d,2.0747368,0.97253746
tutao__tutanota-fb32e5f9d9fc152a00144d56dd0af01760a2d4dc,3.6686463,1.6616224
tutao__tutanota-fbdb72a2bd39b05131ff905780d9d4a2a074de26,-0.2652249,0.6234442
tutao__tutanota-fe240cbf7f0fdd6744ef7bef8cb61676bcdbb621,0.111082315,0.6317693
video-processing,4.1831903,0.50316006
vulnerable-secret,-1.4674727,0.3843843
winning-avg-corewars,1.1323844,0.266896
write-compressor,2.8132432,0.31068224
