instance_id,solution_hint,problem_clarity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,error_specificity,reproduction_clarity,expected_behavior_clarity,debugging_complexity,codebase_scope,information_completeness,similar_issue_likelihood,side_effect_risk,test_comprehensiveness,test_assertion_complexity,test_edge_case_coverage,solution_complexity,integration_complexity,_extracted_at,_model,_provider,_task_id,entry_point_clarity,change_blast_radius,fix_localization
pydata__xarray-4356,3,5,3,2,2,2,1,4,5,4,1,1,5,1,2,4,3,3,2,2,2026-03-07T23:28:14.870379,claude-opus-4-6,anthropic,pydata__xarray-4356,5,2,5
django__django-11820,1,4,4,3,3,2,0,5,4,4,2,1,5,1,2,4,2,3,3,3,2026-03-07T23:26:48.546644,claude-opus-4-6,anthropic,django__django-11820,4,2,5
django__django-15863,3,5,2,2,1,1,1,5,5,5,1,1,5,1,3,2,1,2,1,2,2026-03-07T23:27:40.510304,claude-opus-4-6,anthropic,django__django-15863,5,2,5
django__django-14771,2,4,3,2,2,2,1,4,5,4,2,1,5,1,2,4,4,3,2,2,2026-03-07T23:27:26.724683,claude-opus-4-6,anthropic,django__django-14771,4,2,5
django__django-11066,3,5,3,2,1,3,1,5,4,5,1,1,5,1,1,3,4,2,1,2,2026-03-07T23:26:39.854939,claude-opus-4-6,anthropic,django__django-11066,5,1,5
pydata__xarray-3305,3,5,3,2,1,2,1,5,5,5,2,2,5,1,2,3,3,2,2,3,2026-03-07T23:28:13.589730,claude-opus-4-6,anthropic,pydata__xarray-3305,5,2,3
matplotlib__matplotlib-23412,3,5,3,1,1,2,1,5,5,5,1,1,5,1,2,3,3,2,1,2,2026-03-07T23:28:00.317826,claude-opus-4-6,anthropic,matplotlib__matplotlib-23412,5,2,5
scikit-learn__scikit-learn-14087,1,5,4,3,3,2,0,5,5,4,3,1,5,1,2,4,3,3,2,3,2026-03-07T23:28:34.965283,claude-opus-4-6,anthropic,scikit-learn__scikit-learn-14087,5,2,5
django__django-15930,1,5,4,3,3,2,0,5,5,4,3,1,5,1,2,2,2,2,2,3,2026-03-07T23:27:42.641555,claude-opus-4-6,anthropic,django__django-15930,4,2,4
django__django-12125,3,5,3,2,1,2,1,5,5,5,1,1,5,1,2,3,2,2,1,2,2026-03-07T23:26:53.258445,claude-opus-4-6,anthropic,django__django-12125,4,2,5
scikit-learn__scikit-learn-15100,3,5,3,2,2,2,1,5,5,5,1,1,5,1,2,4,2,4,2,1,2026-03-07T23:28:36.357424,claude-opus-4-6,anthropic,scikit-learn__scikit-learn-15100,5,1,5
sphinx-doc__sphinx-8265,1,4,4,3,3,2,0,4,4,5,3,1,4,1,3,2,1,2,3,3,2026-03-07T23:28:47.463597,claude-opus-4-6,anthropic,sphinx-doc__sphinx-8265,4,2,5
django__django-11532,3,5,3,2,2,2,1,5,5,4,2,3,5,1,3,2,4,1,3,3,2026-03-07T23:26:47.297916,claude-opus-4-6,anthropic,django__django-11532,5,2,5
django__django-11477,3,4,4,3,2,3,1,3,3,4,3,1,3,1,3,4,3,3,1,3,2026-03-07T23:26:46.994130,claude-opus-4-6,anthropic,django__django-11477,4,2,5
django__django-9296,3,5,2,1,1,1,1,3,4,5,1,1,5,1,2,2,3,1,1,1,2026-03-07T23:27:55.381394,claude-opus-4-6,anthropic,django__django-9296,5,2,5
sphinx-doc__sphinx-8459,1,5,4,3,3,3,0,4,5,5,3,1,5,1,2,2,4,1,1,3,2026-03-07T23:28:48.187125,claude-opus-4-6,anthropic,sphinx-doc__sphinx-8459,4,2,5
sympy__sympy-14711,3,5,2,2,1,1,1,5,5,4,1,1,5,1,2,2,1,1,1,2,2026-03-07T23:29:01.116894,claude-opus-4-6,anthropic,sympy__sympy-14711,5,2,5
sympy__sympy-18698,3,4,4,3,3,2,0,4,5,5,3,1,5,0,3,3,2,2,3,3,2026-03-07T23:29:08.471309,claude-opus-4-6,anthropic,sympy__sympy-18698,3,3,4
django__django-16560,3,5,3,2,1,2,1,4,3,5,1,3,4,1,2,4,3,3,2,3,2026-03-07T23:27:49.497490,claude-opus-4-6,anthropic,django__django-16560,5,2,4
scikit-learn__scikit-learn-26323,2,5,4,2,2,2,1,4,5,5,2,1,5,1,2,3,3,3,1,2,2026-03-07T23:28:40.157941,claude-opus-4-6,anthropic,scikit-learn__scikit-learn-26323,5,2,5
django__django-11163,3,5,2,2,1,1,1,5,5,5,1,1,5,1,2,4,2,4,1,2,2026-03-07T23:26:41.885541,claude-opus-4-6,anthropic,django__django-11163,5,2,5
scikit-learn__scikit-learn-14710,3,5,3,2,2,2,1,5,5,5,1,1,5,1,2,3,1,2,2,3,2026-03-07T23:28:34.805940,claude-opus-4-6,anthropic,scikit-learn__scikit-learn-14710,5,2,5
django__django-13670,3,5,2,2,1,1,1,5,5,5,1,1,5,1,2,3,2,3,1,1,2026-03-07T23:27:12.045955,claude-opus-4-6,anthropic,django__django-13670,5,1,5
django__django-13109,3,5,3,2,1,2,1,5,5,5,1,1,5,1,3,4,3,3,1,2,2026-03-07T23:27:01.248946,claude-opus-4-6,anthropic,django__django-13109,5,2,5
astropy__astropy-14539,3,5,4,2,2,2,1,5,5,5,1,1,5,1,1,4,3,3,1,2,2026-03-07T23:26:33.269501,claude-opus-4-6,anthropic,astropy__astropy-14539,5,2,5
sphinx-doc__sphinx-9658,1,4,4,3,3,3,0,4,4,5,3,1,4,1,3,3,3,2,2,3,2026-03-07T23:28:52.458479,claude-opus-4-6,anthropic,sphinx-doc__sphinx-9658,4,2,5
django__django-15161,3,5,4,1,2,2,1,4,4,5,1,1,5,1,2,3,3,2,1,2,2026-03-07T23:27:33.575039,claude-opus-4-6,anthropic,django__django-15161,5,2,4
sympy__sympy-13647,3,5,2,2,1,2,1,5,5,5,1,1,5,1,1,3,2,2,1,2,2026-03-07T23:28:57.164229,claude-opus-4-6,anthropic,sympy__sympy-13647,5,2,5
django__django-11964,1,5,3,2,2,2,1,5,5,5,2,1,5,1,3,3,2,2,1,2,2026-03-07T23:26:52.818624,claude-opus-4-6,anthropic,django__django-11964,4,2,5
django__django-11749,2,5,4,3,3,2,0,5,5,5,2,1,5,1,2,4,3,3,2,3,2026-03-07T23:26:48.296688,claude-opus-4-6,anthropic,django__django-11749,5,2,5
pydata__xarray-3095,1,5,4,3,3,2,0,5,5,5,3,2,5,1,2,3,3,3,3,3,2026-03-07T23:28:12.763474,claude-opus-4-6,anthropic,pydata__xarray-3095,4,2,4
sphinx-doc__sphinx-8120,2,5,4,3,3,3,0,4,5,5,2,2,5,1,3,3,4,2,2,3,2026-03-07T23:28:45.371304,claude-opus-4-6,anthropic,sphinx-doc__sphinx-8120,4,2,5
scikit-learn__scikit-learn-14053,3,5,4,2,2,2,1,4,5,4,2,1,5,1,1,3,3,2,1,2,2026-03-07T23:28:33.993835,claude-opus-4-6,anthropic,scikit-learn__scikit-learn-14053,5,1,5
scikit-learn__scikit-learn-13779,2,5,2,2,1,1,1,5,5,4,1,1,5,1,1,4,3,3,1,2,2026-03-07T23:28:33.849882,claude-opus-4-6,anthropic,scikit-learn__scikit-learn-13779,5,1,5
psf__requests-1724,3,5,3,2,2,2,1,5,5,5,1,1,5,1,2,2,1,1,1,2,2026-03-07T23:28:09.262674,claude-opus-4-6,anthropic,psf__requests-1724,5,2,5
django__django-12325,3,4,4,3,3,3,0,4,5,4,3,2,5,1,3,4,3,4,2,4,2026-03-07T23:26:56.953371,claude-opus-4-6,anthropic,django__django-12325,4,3,4
scikit-learn__scikit-learn-14141,3,5,1,1,1,1,1,4,4,5,1,1,4,1,1,2,1,1,1,1,2026-03-07T23:28:34.982567,claude-opus-4-6,anthropic,scikit-learn__scikit-learn-14141,5,1,5
matplotlib__matplotlib-26113,3,5,3,2,1,2,1,5,5,5,1,1,5,1,3,3,3,2,1,2,2026-03-07T23:28:07.138075,claude-opus-4-6,anthropic,matplotlib__matplotlib-26113,5,2,5
django__django-14434,2,3,4,3,3,3,0,4,2,4,2,1,3,1,2,3,3,2,2,3,2026-03-07T23:27:20.630216,claude-opus-4-6,anthropic,django__django-14434,4,2,4
sphinx-doc__sphinx-9320,1,5,2,2,1,2,1,4,5,5,1,1,5,1,1,2,3,2,1,2,2026-03-07T23:28:51.517351,claude-opus-4-6,anthropic,sphinx-doc__sphinx-9320,5,1,5
pylint-dev__pylint-4604,1,4,4,3,3,3,0,4,5,5,3,2,5,1,2,3,3,3,2,3,2026-03-07T23:28:20.844018,claude-opus-4-6,anthropic,pylint-dev__pylint-4604,4,2,5
django__django-12276,3,5,3,2,1,2,1,4,5,5,1,1,5,1,2,3,2,3,1,2,2026-03-07T23:26:54.835860,claude-opus-4-6,anthropic,django__django-12276,5,2,5
django__django-10973,3,5,3,2,2,2,1,3,3,5,1,1,4,1,2,4,4,3,2,2,2026-03-07T23:26:39.736817,claude-opus-4-6,anthropic,django__django-10973,5,2,5
sympy__sympy-16886,3,5,1,1,1,1,1,5,4,5,1,1,5,1,1,3,1,2,1,1,2026-03-07T23:29:04.771451,claude-opus-4-6,anthropic,sympy__sympy-16886,5,1,5
matplotlib__matplotlib-22865,1,5,4,3,3,3,0,4,5,5,3,1,4,1,2,4,3,4,2,3,2026-03-07T23:27:58.342629,claude-opus-4-6,anthropic,matplotlib__matplotlib-22865,5,2,5
sphinx-doc__sphinx-8638,1,4,4,3,3,3,0,3,4,4,3,1,4,1,3,2,4,1,1,2,2026-03-07T23:28:49.756568,claude-opus-4-6,anthropic,sphinx-doc__sphinx-8638,3,3,4
pytest-dev__pytest-10051,3,5,3,2,2,2,1,5,5,5,1,1,5,1,2,4,3,3,2,3,2026-03-07T23:28:21.616603,claude-opus-4-6,anthropic,pytest-dev__pytest-10051,5,2,5
scikit-learn__scikit-learn-13124,2,5,3,2,2,2,1,4,5,4,2,1,5,1,3,2,2,1,1,2,2026-03-07T23:28:32.637711,claude-opus-4-6,anthropic,scikit-learn__scikit-learn-13124,4,2,5
django__django-16429,3,5,2,2,1,2,1,5,5,5,1,1,5,1,1,5,3,4,1,2,2026-03-07T23:27:46.663745,claude-opus-4-6,anthropic,django__django-16429,5,1,5
django__django-11138,3,4,4,3,3,3,0,5,4,5,2,3,5,1,3,3,4,3,3,4,2026-03-07T23:26:40.676612,claude-opus-4-6,anthropic,django__django-11138,5,3,4
django__django-13410,3,5,2,2,1,2,1,5,4,5,1,1,5,1,2,3,3,3,2,1,2026-03-07T23:27:06.319148,claude-opus-4-6,anthropic,django__django-13410,5,1,5
django__django-16612,3,5,3,2,1,2,1,5,5,5,1,1,5,1,1,4,3,4,1,2,2026-03-07T23:27:50.367318,claude-opus-4-6,anthropic,django__django-16612,5,2,5
sympy__sympy-20428,3,5,4,3,3,3,0,5,5,5,3,1,5,1,3,2,3,1,1,3,2026-03-07T23:29:10.570233,claude-opus-4-6,anthropic,sympy__sympy-20428,4,2,4
django__django-14855,3,5,3,2,1,2,1,5,4,5,1,1,5,1,1,3,3,3,1,2,2026-03-07T23:27:28.849016,claude-opus-4-6,anthropic,django__django-14855,5,2,5
django__django-15252,2,4,4,3,3,3,0,4,3,4,3,2,4,1,3,3,4,3,2,3,2026-03-07T23:27:33.245708,claude-opus-4-6,anthropic,django__django-15252,5,2,4
django__django-11211,0,4,4,4,3,3,0,3,4,4,3,1,4,1,3,2,2,1,2,3,2026-03-07T23:26:44.908945,claude-opus-4-6,anthropic,django__django-11211,4,2,5
astropy__astropy-14309,2,5,2,2,1,1,1,5,5,4,1,1,5,1,2,2,1,2,1,2,2026-03-07T23:26:34.589836,claude-opus-4-6,anthropic,astropy__astropy-14309,5,2,5
django__django-13810,2,4,4,3,3,3,0,4,4,4,3,1,4,1,2,3,4,2,2,3,2026-03-07T23:27:13.703134,claude-opus-4-6,anthropic,django__django-13810,5,2,5
sympy__sympy-14531,2,5,3,2,1,2,1,4,5,5,2,1,5,1,2,3,2,2,2,3,2026-03-07T23:29:01.304275,claude-opus-4-6,anthropic,sympy__sympy-14531,4,2,4
django__django-13406,3,5,4,3,3,2,0,5,5,5,1,1,5,1,3,4,3,3,1,3,2026-03-07T23:27:07.051384,claude-opus-4-6,anthropic,django__django-13406,4,2,4
sympy__sympy-14248,1,5,4,3,3,2,0,5,5,4,3,3,5,1,3,4,2,3,3,4,2026-03-07T23:29:00.575799,claude-opus-4-6,anthropic,sympy__sympy-14248,4,3,3
django__django-14140,3,5,4,3,2,2,1,5,5,4,2,1,5,1,3,4,3,4,2,3,2026-03-07T23:27:18.890043,claude-opus-4-6,anthropic,django__django-14140,5,2,5
sympy__sympy-13974,3,5,4,3,3,2,0,4,5,5,2,1,5,1,3,4,2,3,4,3,2026-03-07T23:28:57.252095,claude-opus-4-6,anthropic,sympy__sympy-13974,4,2,5
sphinx-doc__sphinx-9711,2,5,2,2,1,2,1,5,5,5,1,1,5,1,3,3,3,2,2,2,2026-03-07T23:28:52.522533,claude-opus-4-6,anthropic,sphinx-doc__sphinx-9711,5,2,5
sympy__sympy-19495,1,4,4,4,3,3,0,4,5,4,3,1,4,1,3,3,3,2,3,3,2026-03-07T23:29:09.286908,claude-opus-4-6,anthropic,sympy__sympy-19495,4,2,5
django__django-11179,3,5,4,2,2,2,1,4,4,5,1,1,5,1,2,3,3,2,1,3,2026-03-07T23:26:41.110730,claude-opus-4-6,anthropic,django__django-11179,5,2,5
sphinx-doc__sphinx-10466,3,5,3,2,1,2,1,4,3,4,1,1,5,1,2,3,3,3,1,2,2026-03-07T23:28:40.879847,claude-opus-4-6,anthropic,sphinx-doc__sphinx-10466,5,2,5
django__django-16595,3,5,3,2,1,2,1,5,5,5,1,1,5,1,1,2,2,1,1,2,2026-03-07T23:27:49.497071,claude-opus-4-6,anthropic,django__django-16595,5,1,5
sympy__sympy-13372,3,5,3,2,1,2,1,5,5,4,1,1,5,1,2,2,1,2,1,3,2026-03-07T23:28:56.420782,claude-opus-4-6,anthropic,sympy__sympy-13372,5,2,5
pydata__xarray-6599,2,5,3,2,2,2,1,5,5,5,2,1,5,1,2,2,2,2,2,3,2026-03-07T23:28:15.485312,claude-opus-4-6,anthropic,pydata__xarray-6599,4,2,5
django__django-15268,2,4,4,3,3,3,0,4,5,5,3,2,5,1,3,3,3,3,3,3,2026-03-07T23:27:33.541291,claude-opus-4-6,anthropic,django__django-15268,4,2,4
sphinx-doc__sphinx-8593,1,4,4,4,3,3,0,4,4,4,3,2,4,1,3,4,3,3,3,4,2026-03-07T23:28:49.637127,claude-opus-4-6,anthropic,sphinx-doc__sphinx-8593,4,2,4
sympy__sympy-20916,3,5,2,2,2,2,1,4,5,5,1,1,5,1,2,4,2,4,1,2,2026-03-07T23:29:12.152722,claude-opus-4-6,anthropic,sympy__sympy-20916,4,2,4
sympy__sympy-21612,3,5,4,3,3,2,0,5,5,5,2,1,5,1,2,2,2,2,1,3,2026-03-07T23:29:13.784357,claude-opus-4-6,anthropic,sympy__sympy-21612,5,2,5
django__django-11790,2,5,3,2,1,1,1,4,3,5,1,1,5,1,1,3,2,3,1,2,2026-03-07T23:26:52.119714,claude-opus-4-6,anthropic,django__django-11790,4,2,5
pytest-dev__pytest-7205,3,5,3,1,1,2,1,5,5,4,1,1,5,1,2,4,3,3,1,2,2026-03-07T23:28:26.215699,claude-opus-4-6,anthropic,pytest-dev__pytest-7205,5,1,5
matplotlib__matplotlib-24026,1,4,4,3,3,3,0,5,5,4,2,1,5,1,3,2,2,1,3,3,2026-03-07T23:28:02.236701,claude-opus-4-6,anthropic,matplotlib__matplotlib-24026,5,2,5
sympy__sympy-15875,2,4,4,3,3,2,0,5,5,5,2,1,5,1,2,2,1,1,2,3,2026-03-07T23:29:02.895953,claude-opus-4-6,anthropic,sympy__sympy-15875,4,2,5
django__django-16901,2,5,4,3,3,2,1,5,5,5,2,1,5,1,2,3,3,2,2,3,2026-03-07T23:27:53.463269,claude-opus-4-6,anthropic,django__django-16901,4,2,5
django__django-11728,3,5,3,3,3,2,0,5,5,5,2,1,5,1,2,4,2,3,3,2,2026-03-07T23:26:47.399689,claude-opus-4-6,anthropic,django__django-11728,4,2,5
