instance_id,solution_hint,problem_clarity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,error_specificity,reproduction_clarity,expected_behavior_clarity,debugging_complexity,codebase_scope,information_completeness,similar_issue_likelihood,side_effect_risk,test_comprehensiveness,test_assertion_complexity,test_edge_case_coverage,solution_complexity,integration_complexity,_extracted_at,_model,_provider,_task_id,entry_point_clarity,change_blast_radius,fix_localization
django__django-12774,2,5,3,2,2,2,1,5,5,4,2,1,5,1,2,4,3,4,2,2,2026-03-07T02:52:26.153846,claude-sonnet-4-6,anthropic,django__django-12774,5,2,5
scikit-learn__scikit-learn-13328,2,5,3,2,2,2,1,5,5,4,2,1,5,1,1,1,1,2,1,2,2026-03-07T02:54:00.857177,claude-sonnet-4-6,anthropic,scikit-learn__scikit-learn-13328,5,2,5
sympy__sympy-19637,1,4,3,2,1,2,1,5,5,3,2,1,4,1,1,2,1,2,2,2,2026-03-07T02:54:36.612978,claude-sonnet-4-6,anthropic,sympy__sympy-19637,5,1,5
django__django-14376,3,5,2,1,1,2,1,4,3,5,1,1,5,1,2,4,2,3,2,2,2026-03-07T02:52:50.523262,claude-sonnet-4-6,anthropic,django__django-14376,5,2,5
scikit-learn__scikit-learn-14496,3,5,2,1,1,2,1,5,4,5,1,1,5,1,1,2,2,2,2,2,2026-03-07T02:54:04.473293,claude-sonnet-4-6,anthropic,scikit-learn__scikit-learn-14496,5,2,4
django__django-12308,3,5,3,2,2,2,0,4,3,4,2,2,4,1,2,4,2,4,2,2,2026-03-07T02:52:23.281456,claude-sonnet-4-6,anthropic,django__django-12308,5,2,5
sympy__sympy-24562,0,4,4,3,2,2,0,4,5,5,3,2,4,1,3,3,2,3,2,2,2026-03-07T02:54:46.395162,claude-sonnet-4-6,anthropic,sympy__sympy-24562,4,2,5
astropy__astropy-12907,1,5,4,4,3,2,0,4,5,5,3,2,4,0,2,4,2,3,1,3,2026-03-07T02:52:00.201674,claude-sonnet-4-6,anthropic,astropy__astropy-12907,5,2,4
pydata__xarray-4356,3,5,3,2,2,2,1,4,5,4,2,1,5,1,2,4,2,3,1,2,2026-03-07T02:53:40.346856,claude-sonnet-4-6,anthropic,pydata__xarray-4356,5,2,5
django__django-11820,1,4,4,3,2,2,0,5,3,3,3,2,4,1,2,3,2,3,2,3,2026-03-07T02:52:18.798838,claude-sonnet-4-6,anthropic,django__django-11820,4,2,5
django__django-15863,2,5,3,2,2,2,1,5,5,5,2,1,5,1,2,2,1,2,1,2,2026-03-07T02:53:07.344318,claude-sonnet-4-6,anthropic,django__django-15863,5,2,5
django__django-14771,2,4,4,3,3,3,0,3,5,4,2,2,4,1,2,3,4,2,2,2,2026-03-07T02:52:54.866328,claude-sonnet-4-6,anthropic,django__django-14771,4,2,5
django__django-11066,3,5,3,2,2,3,1,5,3,5,1,1,5,1,1,3,3,2,1,2,2026-03-07T02:52:05.992862,claude-sonnet-4-6,anthropic,django__django-11066,5,1,5
pydata__xarray-3305,1,5,3,2,1,1,1,4,5,5,2,1,5,1,1,3,2,2,2,3,2026-03-07T02:53:39.949990,claude-sonnet-4-6,anthropic,pydata__xarray-3305,5,2,3
matplotlib__matplotlib-23412,1,5,4,3,3,2,0,4,5,4,3,2,5,1,2,3,3,2,1,2,2026-03-07T02:53:27.977740,claude-sonnet-4-6,anthropic,matplotlib__matplotlib-23412,5,2,5
scikit-learn__scikit-learn-14087,1,5,4,3,2,2,0,5,5,3,2,1,5,1,2,3,2,3,2,3,2026-03-07T02:54:02.007733,claude-sonnet-4-6,anthropic,scikit-learn__scikit-learn-14087,5,2,5
django__django-15930,1,4,4,3,3,2,0,5,5,4,3,2,5,1,2,2,2,2,2,3,2026-03-07T02:53:08.588092,claude-sonnet-4-6,anthropic,django__django-15930,4,2,4
django__django-12125,1,5,4,3,3,2,0,5,5,5,3,2,5,1,2,3,2,2,1,2,2026-03-07T02:52:19.864315,claude-sonnet-4-6,anthropic,django__django-12125,4,2,5
scikit-learn__scikit-learn-15100,2,5,3,2,2,2,1,5,5,5,2,1,5,1,2,4,2,4,2,1,2026-03-07T02:54:03.518892,claude-sonnet-4-6,anthropic,scikit-learn__scikit-learn-15100,5,1,5
sphinx-doc__sphinx-8265,1,4,4,3,2,2,0,4,4,5,3,2,4,1,2,1,1,1,3,2,2026-03-07T02:54:15.213519,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-8265,4,2,5
django__django-11532,3,5,3,2,2,2,1,5,5,4,2,1,5,1,2,2,3,2,2,3,2026-03-07T02:52:12.136080,claude-sonnet-4-6,anthropic,django__django-11532,5,2,5
django__django-11477,1,3,4,4,3,2,0,3,2,2,3,2,2,1,2,4,2,3,1,3,2026-03-07T02:52:13.364185,claude-sonnet-4-6,anthropic,django__django-11477,4,2,5
django__django-9296,3,5,2,1,1,1,1,3,3,5,1,1,4,1,2,2,2,1,1,2,2026-03-07T02:53:23.282826,claude-sonnet-4-6,anthropic,django__django-9296,5,2,5
sphinx-doc__sphinx-8459,1,5,4,3,3,3,0,4,5,5,4,3,5,1,2,2,3,1,1,3,2026-03-07T02:54:16.083672,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-8459,4,2,5
sympy__sympy-14711,1,4,3,2,2,2,1,5,5,3,2,1,4,1,2,1,1,2,1,1,2026-03-07T02:54:27.710487,claude-sonnet-4-6,anthropic,sympy__sympy-14711,5,2,5
sympy__sympy-18698,1,4,4,3,2,2,0,4,5,4,3,2,4,1,2,2,2,1,3,3,2026-03-07T02:54:34.951407,claude-sonnet-4-6,anthropic,sympy__sympy-18698,3,3,4
django__django-16560,2,4,3,2,2,2,1,3,2,4,2,2,3,1,3,4,3,3,3,3,2026-03-07T02:53:16.309367,claude-sonnet-4-6,anthropic,django__django-16560,5,2,4
scikit-learn__scikit-learn-26323,2,5,4,3,2,2,0,5,5,5,2,2,5,1,2,3,2,2,2,2,2026-03-07T02:54:06.654559,claude-sonnet-4-6,anthropic,scikit-learn__scikit-learn-26323,5,2,5
django__django-11163,3,5,2,1,1,1,1,5,5,5,1,1,5,1,2,4,1,3,1,2,2026-03-07T02:52:07.550456,claude-sonnet-4-6,anthropic,django__django-11163,5,2,5
scikit-learn__scikit-learn-14710,3,5,3,2,2,2,1,5,5,4,2,2,5,1,1,2,1,2,2,3,2026-03-07T02:54:03.441101,claude-sonnet-4-6,anthropic,scikit-learn__scikit-learn-14710,5,2,5
django__django-13670,2,5,2,1,1,2,1,5,5,5,1,1,5,1,3,3,2,3,1,1,2026-03-07T02:52:38.509048,claude-sonnet-4-6,anthropic,django__django-13670,5,1,5
django__django-13109,3,5,3,2,2,2,1,4,5,5,1,1,5,1,3,4,3,3,1,2,2026-03-07T02:52:28.871030,claude-sonnet-4-6,anthropic,django__django-13109,5,2,5
astropy__astropy-14539,1,4,4,3,3,2,0,4,5,5,3,2,5,1,2,3,3,2,1,2,2026-03-07T02:51:59.702278,claude-sonnet-4-6,anthropic,astropy__astropy-14539,5,2,5
sphinx-doc__sphinx-9658,1,4,4,3,3,3,0,4,4,5,4,2,5,0,2,2,3,2,2,3,2026-03-07T02:54:20.382005,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-9658,4,2,5
django__django-15161,2,4,3,2,2,2,1,3,2,4,2,3,3,1,2,3,3,2,1,2,2026-03-07T02:52:58.462811,claude-sonnet-4-6,anthropic,django__django-15161,5,2,4
sympy__sympy-13647,1,5,4,3,2,2,0,4,5,4,3,2,5,1,2,2,2,2,1,2,2026-03-07T02:54:26.559103,claude-sonnet-4-6,anthropic,sympy__sympy-13647,5,2,5
django__django-11964,1,5,4,3,3,2,0,5,5,5,2,2,5,1,4,3,2,2,2,2,2026-03-07T02:52:19.586701,claude-sonnet-4-6,anthropic,django__django-11964,4,2,5
django__django-11749,2,5,4,3,3,2,0,5,5,4,2,1,5,1,2,3,2,3,2,3,2026-03-07T02:52:14.894851,claude-sonnet-4-6,anthropic,django__django-11749,5,2,5
pydata__xarray-3095,1,5,4,3,2,2,0,4,5,5,3,2,5,1,2,2,2,2,3,3,2026-03-07T02:53:39.650235,claude-sonnet-4-6,anthropic,pydata__xarray-3095,4,2,4
sphinx-doc__sphinx-8120,1,4,4,3,3,3,0,4,5,4,3,2,5,1,3,3,4,2,2,3,2026-03-07T02:54:12.839632,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-8120,4,2,5
scikit-learn__scikit-learn-14053,1,5,3,3,2,2,0,4,5,3,2,1,5,1,1,3,2,2,1,2,2026-03-07T02:54:01.414425,claude-sonnet-4-6,anthropic,scikit-learn__scikit-learn-14053,5,1,5
scikit-learn__scikit-learn-13779,2,5,3,2,2,2,1,5,5,3,2,1,4,1,2,3,2,2,1,2,2026-03-07T02:54:02.146941,claude-sonnet-4-6,anthropic,scikit-learn__scikit-learn-13779,5,1,5
psf__requests-1724,2,5,2,2,2,2,1,5,5,4,2,1,5,1,2,1,1,1,1,2,2026-03-07T02:53:37.706822,claude-sonnet-4-6,anthropic,psf__requests-1724,5,2,5
django__django-12325,1,4,4,3,3,2,0,5,5,4,4,2,4,0,2,3,3,3,2,3,2026-03-07T02:52:25.553332,claude-sonnet-4-6,anthropic,django__django-12325,4,3,4
scikit-learn__scikit-learn-14141,2,4,2,1,1,1,1,3,2,4,1,1,3,1,1,1,1,1,1,1,2026-03-07T02:54:02.400159,claude-sonnet-4-6,anthropic,scikit-learn__scikit-learn-14141,5,1,5
matplotlib__matplotlib-26113,3,5,3,2,1,2,1,5,5,5,2,1,5,1,3,3,3,2,1,2,2026-03-07T02:53:32.584553,claude-sonnet-4-6,anthropic,matplotlib__matplotlib-26113,5,2,5
django__django-14434,2,4,4,2,2,2,1,4,2,3,2,2,3,1,2,3,3,2,2,3,2026-03-07T02:52:49.509544,claude-sonnet-4-6,anthropic,django__django-14434,4,2,4
sphinx-doc__sphinx-9320,1,5,3,2,2,2,1,4,5,5,2,1,4,1,1,2,3,2,2,2,2026-03-07T02:54:19.689135,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-9320,5,1,5
pylint-dev__pylint-4604,1,5,4,3,3,2,0,5,5,5,3,2,5,1,2,3,2,3,2,3,2026-03-07T02:53:47.042643,claude-sonnet-4-6,anthropic,pylint-dev__pylint-4604,4,2,5
django__django-12276,3,5,3,2,2,2,1,4,3,4,1,1,4,1,2,3,2,2,1,2,2026-03-07T02:52:21.043633,claude-sonnet-4-6,anthropic,django__django-12276,5,2,5
django__django-10973,3,4,3,2,2,3,1,3,2,4,2,1,3,1,2,4,4,3,2,2,2026-03-07T02:52:05.790426,claude-sonnet-4-6,anthropic,django__django-10973,5,2,5
sympy__sympy-16886,3,5,1,1,1,1,1,5,3,5,1,1,5,1,2,3,1,2,1,1,2026-03-07T02:54:32.509716,claude-sonnet-4-6,anthropic,sympy__sympy-16886,5,1,5
matplotlib__matplotlib-22865,0,5,4,3,3,2,0,4,5,5,3,2,5,1,2,4,3,4,2,3,2026-03-07T02:53:28.048520,claude-sonnet-4-6,anthropic,matplotlib__matplotlib-22865,5,2,5
sphinx-doc__sphinx-8638,1,4,4,4,3,3,0,3,4,4,4,3,4,1,3,2,3,1,1,3,2026-03-07T02:54:15.098658,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-8638,3,3,4
pytest-dev__pytest-10051,3,5,3,2,2,2,1,5,5,5,2,1,5,1,2,4,3,3,2,3,2026-03-07T02:53:49.830142,claude-sonnet-4-6,anthropic,pytest-dev__pytest-10051,5,2,5
scikit-learn__scikit-learn-13124,2,5,4,3,2,2,0,4,5,4,2,1,5,1,3,2,2,2,1,2,2026-03-07T02:53:59.626352,claude-sonnet-4-6,anthropic,scikit-learn__scikit-learn-13124,4,2,5
django__django-16429,3,5,3,2,2,2,1,5,5,5,1,1,5,1,1,4,3,4,1,2,2026-03-07T02:53:13.487834,claude-sonnet-4-6,anthropic,django__django-16429,5,1,5
django__django-11138,2,4,4,3,3,4,0,5,5,5,2,2,5,1,3,3,3,3,3,4,2026-03-07T02:52:06.280651,claude-sonnet-4-6,anthropic,django__django-11138,5,3,4
django__django-13410,3,5,2,1,1,2,1,5,3,5,1,1,5,1,2,4,3,3,2,2,2026-03-07T02:52:34.122735,claude-sonnet-4-6,anthropic,django__django-13410,5,1,5
django__django-16612,3,5,3,2,2,2,1,5,4,5,1,1,5,1,1,4,3,4,1,2,2026-03-07T02:53:16.473155,claude-sonnet-4-6,anthropic,django__django-16612,5,2,5
sympy__sympy-20428,2,5,4,3,3,2,0,5,5,5,3,2,5,1,2,2,2,1,1,3,2026-03-07T02:54:38.527328,claude-sonnet-4-6,anthropic,sympy__sympy-20428,4,2,4
django__django-14855,3,5,3,2,2,3,1,4,3,4,2,1,4,1,2,3,3,2,1,2,2026-03-07T02:52:55.626061,claude-sonnet-4-6,anthropic,django__django-14855,5,2,5
django__django-15252,2,4,4,3,2,3,0,4,3,4,2,2,4,1,3,3,4,3,3,3,2026-03-07T02:52:58.141731,claude-sonnet-4-6,anthropic,django__django-15252,5,2,4
django__django-11211,1,4,4,4,3,3,0,3,5,3,4,2,4,1,2,2,2,1,2,3,2026-03-07T02:52:10.698447,claude-sonnet-4-6,anthropic,django__django-11211,4,2,5
astropy__astropy-14309,2,5,3,3,2,2,1,5,5,3,2,2,5,1,2,1,1,2,1,2,2026-03-07T02:52:02.318843,claude-sonnet-4-6,anthropic,astropy__astropy-14309,5,2,5
django__django-13810,2,4,4,3,3,3,0,4,4,3,3,2,4,1,2,2,3,2,2,3,2026-03-07T02:52:40.726230,claude-sonnet-4-6,anthropic,django__django-13810,5,2,5
sympy__sympy-14531,1,4,4,3,2,2,0,4,5,5,3,3,4,1,3,3,2,2,2,3,2026-03-07T02:54:27.015415,claude-sonnet-4-6,anthropic,sympy__sympy-14531,4,2,4
django__django-13406,1,5,4,4,3,2,0,5,5,4,3,2,5,1,2,4,2,3,1,3,2026-03-07T02:52:33.219790,claude-sonnet-4-6,anthropic,django__django-13406,4,2,4
sympy__sympy-14248,1,5,4,3,2,2,1,4,5,5,3,3,5,1,2,4,2,3,3,3,2026-03-07T02:54:27.946899,claude-sonnet-4-6,anthropic,sympy__sympy-14248,4,3,3
django__django-14140,3,5,3,2,2,2,1,5,5,4,2,1,5,1,3,4,3,3,2,3,2026-03-07T02:52:45.134842,claude-sonnet-4-6,anthropic,django__django-14140,5,2,5
sympy__sympy-13974,1,4,4,3,3,2,0,4,5,5,3,2,5,1,2,4,2,3,3,3,2026-03-07T02:54:27.536294,claude-sonnet-4-6,anthropic,sympy__sympy-13974,4,2,5
sphinx-doc__sphinx-9711,2,5,3,2,1,2,1,5,5,5,1,1,5,1,2,3,3,3,2,2,2026-03-07T02:54:20.892733,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-9711,5,2,5
sympy__sympy-19495,1,4,4,4,3,2,0,4,5,4,4,3,5,0,3,2,2,2,2,3,2026-03-07T02:54:37.337232,claude-sonnet-4-6,anthropic,sympy__sympy-19495,4,2,5
django__django-11179,3,5,3,2,2,2,1,4,3,4,2,1,4,1,3,2,2,1,1,2,2026-03-07T02:52:08.203767,claude-sonnet-4-6,anthropic,django__django-11179,5,2,5
sphinx-doc__sphinx-10466,3,5,3,2,1,2,1,4,3,4,2,1,4,1,2,3,3,2,2,2,2026-03-07T02:54:08.179717,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-10466,5,2,5
django__django-16595,3,5,3,2,2,2,1,5,5,5,1,1,5,1,2,2,2,1,1,2,2026-03-07T02:53:17.785024,claude-sonnet-4-6,anthropic,django__django-16595,5,1,5
sympy__sympy-13372,3,5,4,2,2,2,0,5,5,3,2,1,5,1,2,1,1,1,2,3,2026-03-07T02:54:23.028513,claude-sonnet-4-6,anthropic,sympy__sympy-13372,5,2,5
pydata__xarray-6599,1,4,4,3,3,2,0,5,5,5,3,2,5,1,2,2,2,2,2,2,2026-03-07T02:53:42.706903,claude-sonnet-4-6,anthropic,pydata__xarray-6599,4,2,5
django__django-15268,2,5,4,3,3,3,0,3,5,5,3,2,4,1,2,3,3,2,3,3,2026-03-07T02:52:59.464077,claude-sonnet-4-6,anthropic,django__django-15268,4,2,4
sphinx-doc__sphinx-8593,1,4,4,3,2,2,0,4,5,4,3,2,5,1,2,4,3,3,4,4,2026-03-07T02:54:15.048416,claude-sonnet-4-6,anthropic,sphinx-doc__sphinx-8593,4,2,4
sympy__sympy-20916,1,3,4,3,3,2,0,3,2,4,3,2,3,1,2,4,2,4,1,2,2026-03-07T02:54:41.678500,claude-sonnet-4-6,anthropic,sympy__sympy-20916,4,2,4
sympy__sympy-21612,1,5,4,3,2,2,0,5,5,5,3,2,5,1,2,1,1,1,1,2,2026-03-07T02:54:40.136674,claude-sonnet-4-6,anthropic,sympy__sympy-21612,5,2,5
django__django-11790,1,4,4,3,2,2,0,4,2,4,2,2,4,1,2,2,1,2,1,2,2026-03-07T02:52:16.549303,claude-sonnet-4-6,anthropic,django__django-11790,4,2,5
pytest-dev__pytest-7205,3,5,3,1,1,2,1,5,5,4,1,1,5,1,1,3,3,2,1,2,2026-03-07T02:53:53.688148,claude-sonnet-4-6,anthropic,pytest-dev__pytest-7205,5,1,5
matplotlib__matplotlib-24026,2,5,4,3,2,2,0,5,5,4,2,1,5,1,2,2,1,1,2,2,2026-03-07T02:53:33.722222,claude-sonnet-4-6,anthropic,matplotlib__matplotlib-24026,5,2,5
sympy__sympy-15875,1,4,4,4,3,2,0,5,5,5,4,2,4,1,3,2,1,2,2,3,2026-03-07T02:54:30.663073,claude-sonnet-4-6,anthropic,sympy__sympy-15875,4,2,5
django__django-16901,2,5,4,4,3,3,0,4,5,5,3,2,5,1,2,3,3,2,2,3,2026-03-07T02:53:19.908931,claude-sonnet-4-6,anthropic,django__django-16901,4,2,5
django__django-11728,1,4,3,3,2,2,1,4,4,4,2,1,4,1,2,4,2,3,3,2,2026-03-07T02:52:14.224007,claude-sonnet-4-6,anthropic,django__django-11728,4,2,5
